customer_no,survey_id_2,datesubmit_2,sample2_2,sample3_2,countmisq1_2,countmisq2_2,q1ar_2,q1br_2,q1cr_2,q1dr_2,q1er_2,q1fr_2,q1gr_2,q1hr_2,q1ir_2,q1jr_2,q1kr_2,q2ar_2,q2br_2,q2cr_2,q2dr_2,q2er_2,q2fr_2,q2gr_2,q2hr_2,q2ir_2,q2jr_2,q2kr_2,q2lr_2,q1sum_2,q2sum_2,q1opera_sum,q1musical_sum,q1recital_sum,q2opera_sum,q2musical_sum,q2recital_sum,age3,q1category,q1opera,q1musical,q1recital,q1program_sum,q2opera,q2musical,q2recital,q2program_sum,misq1r_2
778912,536,2/4/17,2,1,8,12,0,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,0,2,0, , , , ,5,0,1,0,2,0,0,0, ,0
779067,631,2/5/17,2,1,11,8, , , , , , , , , , , ,0,0,0,1,1,1,1,0,0,0,0,0, ,4, , , ,0,3,1, , ,0,0,0, ,0,1,1,2,11
779223,1184,2/14/17,2,1,6,12,0,0,0,1,1,0,0,0,1,1,1, , , , , , , , , , , , ,5, ,0,2,1, , , , ,5,0,1,1,4,0,0,0, ,0
779766,5,2/4/17,2,1,11,11, , , , , , , , , , , ,0,0,0,1,0,0,0,0,0,0,0,0, ,1, , , ,0,1,0, , ,0,0,0, ,0,1,0,1,11
779903,727,2/6/17,2,1,0,12,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,11, ,3,2,4, , , , ,5,1,1,1,5,0,0,0, ,0
780007,792,2/6/17,2,1,5,12,1,1,0,1,1,1,0,0,0,0,1, , , , , , , , , , , , ,6, ,2,2,1, , , , ,5,1,1,1,4,0,0,0, ,0
780285,1225,2/14/17,2,1,11,7, , , , , , , , , , , ,0,1,1,1,1,1,0,0,0,0,0,0, ,5, , , ,2,3,0, , ,0,0,0, ,1,1,0,2,11
780406,787,2/6/17,2,1,7,12,0,0,0,1,1,1,0,0,0,0,1, , , , , , , , , , , , ,4, ,0,2,1, , , , ,5,0,1,1,3,0,0,0, ,0
780409,1222,2/14/17,2,1,8,12,0,0,0,0,1,1,1,0,0,0,0, , , , , , , , , , , , ,3, ,0,1,2, , , , ,3,0,1,1,2,0,0,0, ,0
780619,1258,2/17/17,2,1,11,2, , , , , , , , , , , ,1,1,1,1,1,0,1,0,1,1,1,1, ,10, , , ,3,2,3, , ,0,0,0, ,1,1,1,5,11
780651,750,2/6/17,2,1,9,12,0,0,0,0,1,0,0,1,0,0,0, , , , , , , , , , , , ,2, ,0,1,1, , , , ,3,0,1,1,2,0,0,0, ,0
780723,148,2/4/17,2,1,9,12,0,0,0,1,0,0,0,0,0,1,0, , , , , , , , , , , , ,2, ,0,1,0, , , , ,4,0,1,0,2,0,0,0, ,0
780754,351,2/4/17,2,1,11,6, , , , , , , , , , , ,1,0,0,0,1,0,1,1,1,1,0,0, ,6, , , ,1,1,4, , ,0,0,0, ,1,1,1,3,11
780831,1080,2/13/17,2,1,7,12,0,1,0,1,1,0,1,0,0,0,0, , , , , , , , , , , , ,4, ,1,2,1, , , , ,3,1,1,1,3,0,0,0, ,0
780859,778,2/6/17,2,1,11,10, , , , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0, ,2, , , ,1,0,1, , ,0,0,0, ,1,0,1,2,11
780891,361,2/4/17,2,1,7,12,0,1,0,1,0,1,0,0,0,0,1, , , , , , , , , , , , ,4, ,1,1,1, , , , ,5,1,1,1,4,0,0,0, ,0
780947,433,2/4/17,2,1,11,9, , , , , , , , , , , ,1,0,0,0,1,1,0,0,0,0,0,0, ,3, , , ,1,2,0, , ,0,0,0, ,1,1,0,2,11
780978,276,2/4/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,0,0,1,0,0,1,0,0, ,3, , , ,0,1,2, , ,0,0,0, ,0,1,1,2,11
780986,179,2/4/17,2,1,8,12,1,0,0,0,1,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,1,1,0, , , , ,5,1,1,0,3,0,0,0, ,0
780987,693,2/5/17,2,1,11,8, , , , , , , , , , , ,0,0,0,1,1,1,0,1,0,0,0,0, ,4, , , ,0,3,1, , ,0,0,0, ,0,1,1,2,11
781076,1101,2/13/17,2,1,0,12,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,11, ,3,2,4, , , , ,5,1,1,1,5,0,0,0, ,0
781158,943,2/13/17,2,1,9,12,0,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,0,2,0, , , , ,2,0,1,0,1,0,0,0, ,0
781275,1003,2/13/17,2,1,11,7, , , , , , , , , , , ,1,1,0,1,1,1,0,0,0,0,0,0, ,5, , , ,2,3,0, , ,0,0,0, ,1,1,0,2,11
781325,216,2/4/17,2,1,9,12,0,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,0,2,0, , , , ,2,0,1,0,1,0,0,0, ,0
781663,1085,2/13/17,2,1,8,12,1,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,1,2,0, , , , ,2,1,1,0,2,0,0,0, ,0
781845,985,2/13/17,2,1,11,4, , , , , , , , , , , ,1,0,1,1,1,1,1,0,0,1,0,1, ,8, , , ,2,3,2, , ,0,0,0, ,1,1,1,4,11
781949,205,2/4/17,2,1,11,10, , , , , , , , , , , ,0,0,0,0,1,1,0,0,0,0,0,0, ,2, , , ,0,2,0, , ,0,0,0, ,0,1,0,1,11
782054,160,2/4/17,2,1,11,7, , , , , , , , , , , ,1,0,1,0,1,0,1,0,1,0,0,0, ,5, , , ,2,1,2, , ,0,0,0, ,1,1,1,3,11
782056,844,2/8/17,2,1,5,12,1,1,0,1,1,1,0,0,0,1,0, , , , , , , , , , , , ,6, ,2,2,1, , , , ,4,1,1,1,4,0,0,0, ,0
782102,948,2/13/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,0,1,1,0,0,0,0,0, ,3, , , ,0,2,1, , ,0,0,0, ,0,1,1,2,11
782168,762,2/6/17,2,1,11,8, , , , , , , , , , , ,0,1,0,1,0,1,0,1,0,0,0,0, ,4, , , ,1,2,1, , ,0,0,0, ,1,1,1,3,11
782229,499,2/4/17,2,1,6,12,1,0,1,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,5, ,2,2,0, , , , ,5,1,1,0,3,0,0,0, ,0
782433,709,2/5/17,2,1,6,12,1,0,0,1,1,1,0,1,0,0,0, , , , , , , , , , , , ,5, ,1,2,2, , , , ,3,1,1,1,3,0,0,0, ,0
782547,300,2/4/17,2,1,11,6, , , , , , , , , , , ,0,0,0,1,1,1,1,1,0,1,0,0, ,6, , , ,0,3,3, , ,0,0,0, ,0,1,1,2,11
782708,507,2/4/17,2,1,6,12,0,0,0,1,1,0,1,1,0,1,0, , , , , , , , , , , , ,5, ,0,2,2, , , , ,4,0,1,1,3,0,0,0, ,0
782760,68,2/4/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,1,1,0,0,0,0,0,0, ,3, , , ,0,3,0, , ,0,0,0, ,0,1,0,1,11
782767,74,2/4/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,1,0,1,0,0,0,0,0, ,3, , , ,0,2,1, , ,0,0,0, ,0,1,1,2,11
783013,157,2/4/17,2,1,8,12,1,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,1,2,0, , , , ,2,1,1,0,2,0,0,0, ,0
783116,766,2/6/17,2,1,11,8, , , , , , , , , , , ,0,0,0,1,1,1,0,0,0,1,0,0, ,4, , , ,0,3,1, , ,0,0,0, ,0,1,1,2,11
783118,364,2/4/17,2,1,6,12,0,1,0,0,1,1,0,0,1,0,1, , , , , , , , , , , , ,5, ,1,1,2, , , , ,5,1,1,1,4,0,0,0, ,0
783165,1002,2/13/17,2,1,11,10, , , , , , , , , , , ,0,0,0,1,1,0,0,0,0,0,0,0, ,2, , , ,0,2,0, , ,0,0,0, ,0,1,0,1,11
783249,445,2/4/17,2,1,11,8, , , , , , , , , , , ,1,0,0,1,1,0,0,0,0,1,0,0, ,4, , , ,1,2,1, , ,0,0,0, ,1,1,1,3,11
783267,531,2/4/17,2,1,9,12,0,0,0,1,0,0,0,0,0,0,1, , , , , , , , , , , , ,2, ,0,1,0, , , , ,5,0,1,0,2,0,0,0, ,0
783295,176,2/4/17,2,1,11,10, , , , , , , , , , , ,0,0,0,1,0,1,0,0,0,0,0,0, ,2, , , ,0,2,0, , ,0,0,0, ,0,1,0,1,11
783325,434,2/4/17,2,1,11,11, , , , , , , , , , , ,0,0,0,1,0,0,0,0,0,0,0,0, ,1, , , ,0,1,0, , ,0,0,0, ,0,1,0,1,11
783354,207,2/4/17,2,1,11,9, , , , , , , , , , , ,1,0,0,1,1,0,0,0,0,0,0,0, ,3, , , ,1,2,0, , ,0,0,0, ,1,1,0,2,11
783389,1052,2/13/17,2,1,11,7, , , , , , , , , , , ,1,0,0,1,1,1,0,0,0,0,1,0, ,5, , , ,1,3,0, , ,0,0,0, ,1,1,0,3,11
783398,520,2/4/17,2,1,6,12,1,0,0,1,1,0,0,0,0,1,1, , , , , , , , , , , , ,5, ,1,2,0, , , , ,5,1,1,0,4,0,0,0, ,0
783413,501,2/4/17,2,1,7,12,0,1,1,0,1,0,1,0,0,0,0, , , , , , , , , , , , ,4, ,2,1,1, , , , ,3,1,1,1,3,0,0,0, ,0
783583,1156,2/13/17,2,1,8,12,0,0,0,1,0,1,0,0,0,0,1, , , , , , , , , , , , ,3, ,0,1,1, , , , ,5,0,1,1,3,0,0,0, ,0
783643,1011,2/13/17,2,1,11,8, , , , , , , , , , , ,1,0,1,1,0,1,0,0,0,0,0,0, ,4, , , ,2,2,0, , ,0,0,0, ,1,1,0,2,11
783714,696,2/5/17,2,1,5,12,0,1,1,1,1,0,0,0,1,0,1, , , , , , , , , , , , ,6, ,2,2,1, , , , ,5,1,1,1,4,0,0,0, ,0
783752,1175,2/14/17,2,1,6,12,1,0,0,1,0,1,1,0,0,0,1, , , , , , , , , , , , ,5, ,1,1,2, , , , ,5,1,1,1,4,0,0,0, ,0
783899,756,2/6/17,2,1,11,8, , , , , , , , , , , ,0,0,1,0,1,1,1,0,0,0,0,0, ,4, , , ,1,2,1, , ,0,0,0, ,1,1,1,3,11
783956,1015,2/13/17,2,1,11,5, , , , , , , , , , , ,0,0,0,1,1,1,1,1,0,0,1,1, ,7, , , ,0,3,2, , ,0,0,0, ,0,1,1,4,11
784077,427,2/5/17,2,1,11,7, , , , , , , , , , , ,0,0,0,1,1,1,0,0,0,0,1,1, ,5, , , ,0,3,0, , ,0,0,0, ,0,1,0,3,11
784491,637,2/5/17,2,1,8,12,0,0,0,1,1,1,0,0,0,0,0, , , , , , , , , , , , ,3, ,0,2,1, , , , ,3,0,1,1,2,0,0,0, ,0
784582,782,2/6/17,2,1,0,12,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,11, ,3,2,4, , , , ,5,1,1,1,5,0,0,0, ,0
784809,764,2/6/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,1,1,0,0,0,0,0,0, ,3, , , ,0,3,0, , ,0,0,0, ,0,1,0,1,11
784825,38,2/4/17,2,1,6,12,0,1,0,1,1,0,0,0,0,1,1, , , , , , , , , , , , ,5, ,1,2,0, , , , ,5,1,1,0,4,0,0,0, ,0
785112,745,2/6/17,2,1,9,12,0,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,0,2,0, , , , ,2,0,1,0,1,0,0,0, ,0
785194,73,2/4/17,2,1,10,12,0,0,0,1,0,0,0,0,0,0,0, , , , , , , , , , , , ,1, ,0,1,0, , , , ,2,0,1,0,1,0,0,0, ,0
785330,122,2/4/17,2,1,11,9, , , , , , , , , , , ,0,1,0,1,1,0,0,0,0,0,0,0, ,3, , , ,1,2,0, , ,0,0,0, ,1,1,0,2,11
785415,1143,2/13/17,2,1,0,12,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,11, ,3,2,4, , , , ,5,1,1,1,5,0,0,0, ,0
785424,761,2/6/17,2,1,11,8, , , , , , , , , , , ,0,0,0,1,1,0,1,1,0,0,0,0, ,4, , , ,0,2,2, , ,0,0,0, ,0,1,1,2,11
785441,422,2/4/17,2,1,8,12,1,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,1,2,0, , , , ,2,1,1,0,2,0,0,0, ,0
785446,191,2/4/17,2,1,6,12,1,0,0,1,1,1,0,0,0,1,0, , , , , , , , , , , , ,5, ,1,2,1, , , , ,4,1,1,1,4,0,0,0, ,0
785469,287,2/4/17,2,1,11,6, , , , , , , , , , , ,1,0,0,1,1,1,0,0,0,0,1,1, ,6, , , ,1,3,0, , ,0,0,0, ,1,1,0,4,11
785535,997,2/13/17,2,1,8,12,1,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,1,2,0, , , , ,2,1,1,0,2,0,0,0, ,0
785642,1172,2/14/17,2,1,8,12,0,0,0,1,1,0,0,0,0,1,0, , , , , , , , , , , , ,3, ,0,2,0, , , , ,4,0,1,0,2,0,0,0, ,0
785673,319,2/4/17,2,1,11,9, , , , , , , , , , , ,0,0,0,0,1,1,0,0,0,0,0,1, ,3, , , ,0,2,0, , ,0,0,0, ,0,1,0,2,11
785994,835,2/7/17,2,1,9,12,1,0,0,1,0,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,1,1,0, , , , ,2,1,1,0,2,0,0,0, ,0
786084,589,2/4/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,1,1,0,0,0,0,0,0, ,3, , , ,0,3,0, , ,0,0,0, ,0,1,0,1,11
786100,169,2/4/17,2,1,9,12,1,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,1,1,0, , , , ,2,1,1,0,2,0,0,0, ,0
786258,428,2/4/17,2,1,11,8, , , , , , , , , , , ,1,0,0,1,1,1,0,0,0,0,0,0, ,4, , , ,1,3,0, , ,0,0,0, ,1,1,0,2,11
786492,423,2/4/17,2,1,9,12,0,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,0,2,0, , , , ,2,0,1,0,1,0,0,0, ,0
786646,885,2/13/17,2,1,0,12,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,11, ,3,2,4, , , , ,5,1,1,1,5,0,0,0, ,0
786883,797,2/6/17,2,1,7,12,1,0,0,0,1,0,1,0,0,0,1, , , , , , , , , , , , ,4, ,1,1,1, , , , ,5,1,1,1,4,0,0,0, ,0
787120,726,2/5/17,2,1,8,12,0,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,0,2,0, , , , ,5,0,1,0,2,0,0,0, ,0
787733,661,2/5/17,2,1,11,10, , , , , , , , , , , ,0,0,0,1,1,0,0,0,0,0,0,0, ,2, , , ,0,2,0, , ,0,0,0, ,0,1,0,1,11
787746,96,2/4/17,2,1,9,12,1,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,1,1,0, , , , ,2,1,1,0,2,0,0,0, ,0
787768,352,2/4/17,2,1,7,12,1,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,4, ,1,2,0, , , , ,5,1,1,0,3,0,0,0, ,0
787846,345,2/4/17,2,1,5,12,1,0,0,1,1,1,1,0,0,0,1, , , , , , , , , , , , ,6, ,1,2,2, , , , ,5,1,1,1,4,0,0,0, ,0
787945,1019,2/13/17,2,1,11,8, , , , , , , , , , , ,0,0,0,1,1,1,1,0,0,0,0,0, ,4, , , ,0,3,1, , ,0,0,0, ,0,1,1,2,11
787960,174,2/4/17,2,1,11,10, , , , , , , , , , , ,1,0,0,1,0,0,0,0,0,0,0,0, ,2, , , ,1,1,0, , ,0,0,0, ,1,1,0,2,11
788018,132,2/4/17,2,1,11,7, , , , , , , , , , , ,1,0,0,1,1,0,0,1,0,0,1,0, ,5, , , ,1,2,1, , ,0,0,0, ,1,1,1,4,11
788027,784,2/6/17,2,1,11,9, , , , , , , , , , , ,1,0,1,0,0,0,0,0,0,0,0,1, ,3, , , ,2,0,0, , ,0,0,0, ,1,0,0,2,11
789107,642,2/5/17,2,1,8,12,0,0,0,1,1,0,0,0,0,1,0, , , , , , , , , , , , ,3, ,0,2,0, , , , ,4,0,1,0,2,0,0,0, ,0
789136,1063,2/13/17,2,1,7,12,1,0,0,1,1,0,0,0,1,0,0, , , , , , , , , , , , ,4, ,1,2,1, , , , ,3,1,1,1,3,0,0,0, ,0
789222,342,2/4/17,2,1,11,10, , , , , , , , , , , ,0,0,0,1,1,0,0,0,0,0,0,0, ,2, , , ,0,2,0, , ,0,0,0, ,0,1,0,1,11
789251,1260,2/17/17,2,1,9,12,1,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,1,1,0, , , , ,2,1,1,0,2,0,0,0, ,0
789388,1125,2/13/17,2,1,11,11, , , , , , , , , , , ,0,0,0,1,0,0,0,0,0,0,0,0, ,1, , , ,0,1,0, , ,0,0,0, ,0,1,0,1,11
789517,127,2/4/17,2,1,9,12,0,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,0,2,0, , , , ,2,0,1,0,1,0,0,0, ,0
789527,806,2/6/17,2,1,8,12,0,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,0,2,0, , , , ,5,0,1,0,2,0,0,0, ,0
789533,1132,2/13/17,2,1,11,8, , , , , , , , , , , ,0,0,0,1,1,1,0,0,0,1,0,0, ,4, , , ,0,3,1, , ,0,0,0, ,0,1,1,2,11
789614,1012,2/13/17,2,1,7,12,0,1,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,4, ,1,2,0, , , , ,5,1,1,0,3,0,0,0, ,0
789831,853,2/9/17,2,1,8,12,1,0,0,0,1,0,0,0,0,1,0, , , , , , , , , , , , ,3, ,1,1,0, , , , ,4,1,1,0,3,0,0,0, ,0
789966,146,2/4/17,2,1,5,12,1,0,0,1,1,0,1,0,0,1,1, , , , , , , , , , , , ,6, ,1,2,1, , , , ,5,1,1,1,5,0,0,0, ,0
789975,12,2/4/17,2,1,11,9, , , , , , , , , , , ,1,0,0,1,1,0,0,0,0,0,0,0, ,3, , , ,1,2,0, , ,0,0,0, ,1,1,0,2,11
790505,799,2/6/17,2,1,11,5, , , , , , , , , , , ,0,1,1,1,0,1,1,0,1,0,0,1, ,7, , , ,2,2,2, , ,0,0,0, ,1,1,1,4,11
790842,488,2/4/17,2,1,11,10, , , , , , , , , , , ,0,0,0,0,0,1,1,0,0,0,0,0, ,2, , , ,0,1,1, , ,0,0,0, ,0,1,1,2,11
790860,549,2/4/17,2,1,11,7, , , , , , , , , , , ,1,0,0,1,0,0,0,1,1,1,0,0, ,5, , , ,1,1,3, , ,0,0,0, ,1,1,1,3,11
790920,830,2/7/17,2,1,7,12,1,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,4, ,1,2,0, , , , ,5,1,1,0,3,0,0,0, ,0
791021,211,2/4/17,2,1,11,7, , , , , , , , , , , ,0,0,0,1,1,1,1,0,0,1,0,0, ,5, , , ,0,3,2, , ,0,0,0, ,0,1,1,2,11
791021,807,2/6/17,2,1,11,5, , , , , , , , , , , ,0,1,1,1,1,1,1,0,0,1,0,0, ,7, , , ,2,3,2, , ,0,0,0, ,1,1,1,3,11
791043,19,2/4/17,2,1,8,12,1,1,0,1,0,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,2,1,0, , , , ,2,1,1,0,2,0,0,0, ,0
791135,121,2/4/17,2,1,11,10, , , , , , , , , , , ,0,0,0,1,1,0,0,0,0,0,0,0, ,2, , , ,0,2,0, , ,0,0,0, ,0,1,0,1,11
791301,608,2/4/17,2,1,7,12,1,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,4, ,1,2,0, , , , ,5,1,1,0,3,0,0,0, ,0
791483,1138,2/13/17,2,1,6,12,0,0,1,0,1,1,1,0,0,0,1, , , , , , , , , , , , ,5, ,1,1,2, , , , ,5,1,1,1,4,0,0,0, ,0
791887,441,2/4/17,2,1,6,12,1,0,0,1,1,1,0,0,0,1,0, , , , , , , , , , , , ,5, ,1,2,1, , , , ,4,1,1,1,4,0,0,0, ,0
793014,735,2/6/17,2,1,8,12,0,1,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,1,2,0, , , , ,2,1,1,0,2,0,0,0, ,0
794096,572,2/4/17,2,1,11,10, , , , , , , , , , , ,1,0,0,0,0,1,0,0,0,0,0,0, ,2, , , ,1,1,0, , ,0,0,0, ,1,1,0,2,11
794117,684,2/5/17,2,1,7,12,1,0,0,0,0,1,1,0,0,1,0, , , , , , , , , , , , ,4, ,1,0,2, , , , ,4,1,0,1,3,0,0,0, ,0
794533,247,2/4/17,2,1,11,10, , , , , , , , , , , ,0,1,0,1,0,0,0,0,0,0,0,0, ,2, , , ,1,1,0, , ,0,0,0, ,1,1,0,2,11
795769,317,2/4/17,2,1,9,12,1,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , ,2, ,1,0,0, , , , ,4,1,0,0,2,0,0,0, ,0
800394,988,2/13/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,0,1,0,1,0,0,0,0, ,3, , , ,0,2,1, , ,0,0,0, ,0,1,1,2,11
802302,363,2/4/17,2,1,6,12,1,1,0,0,0,1,1,0,0,0,1, , , , , , , , , , , , ,5, ,2,0,2, , , , ,5,1,0,1,3,0,0,0, ,0
802329,700,2/5/17,2,1,9,12,0,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,0,2,0, , , , ,2,0,1,0,1,0,0,0, ,0
803375,984,2/13/17,2,1,8,12,1,0,0,0,0,1,0,0,0,0,1, , , , , , , , , , , , ,3, ,1,0,1, , , , ,5,1,0,1,3,0,0,0, ,0
803883,249,2/4/17,2,1,11,6, , , , , , , , , , , ,1,0,1,1,1,0,1,1,0,0,0,0, ,6, , , ,2,2,2, , ,0,0,0, ,1,1,1,3,11
803893,210,2/4/17,2,1,11,9, , , , , , , , , , , ,0,0,1,1,0,0,1,0,0,0,0,0, ,3, , , ,1,1,1, , ,0,0,0, ,1,1,1,3,11
805791,296,2/4/17,2,1,9,12,0,0,0,0,1,0,0,0,0,0,1, , , , , , , , , , , , ,2, ,0,1,0, , , , ,5,0,1,0,2,0,0,0, ,0
805855,513,2/4/17,2,1,11,10, , , , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,0, ,2, , , ,1,1,0, , ,0,0,0, ,1,1,0,2,11
805997,713,2/5/17,2,1,8,12,0,0,0,0,1,1,0,0,0,0,1, , , , , , , , , , , , ,3, ,0,1,1, , , , ,5,0,1,1,3,0,0,0, ,0
806395,3,2/4/17,2,1,11,10, , , , , , , , , , , ,1,0,0,1,0,0,0,0,0,0,0,0, ,2, , , ,1,1,0, , ,0,0,0, ,1,1,0,2,11
806581,1241,2/15/17,2,1,8,12,0,0,0,0,1,1,0,0,0,0,1, , , , , , , , , , , , ,3, ,0,1,1, , , , ,5,0,1,1,3,0,0,0, ,0
806720,291,2/4/17,2,1,8,12,0,0,0,0,1,0,0,0,1,0,1, , , , , , , , , , , , ,3, ,0,1,1, , , , ,5,0,1,1,3,0,0,0, ,0
806740,676,2/5/17,2,1,9,12,1,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,1,1,0, , , , ,2,1,1,0,2,0,0,0, ,0
806946,973,2/13/17,2,1,9,12,0,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,0,2,0, , , , ,2,0,1,0,1,0,0,0, ,0
807056,1100,2/13/17,2,1,8,12,0,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,0,2,0, , , , ,5,0,1,0,2,0,0,0, ,0
807185,262,2/4/17,2,1,11,10, , , , , , , , , , , ,1,0,0,1,0,0,0,0,0,0,0,0, ,2, , , ,1,1,0, , ,0,0,0, ,1,1,0,2,11
807287,190,2/4/17,2,1,7,12,0,0,0,1,1,0,0,0,1,1,0, , , , , , , , , , , , ,4, ,0,2,1, , , , ,4,0,1,1,3,0,0,0, ,0
807646,601,2/4/17,2,1,9,12,0,0,0,1,0,0,0,0,0,0,1, , , , , , , , , , , , ,2, ,0,1,0, , , , ,5,0,1,0,2,0,0,0, ,0
807945,1223,2/14/17,2,1,11,3, , , , , , , , , , , ,0,0,1,1,1,0,1,1,1,1,1,1, ,9, , , ,1,2,4, , ,0,0,0, ,1,1,1,5,11
807968,798,2/6/17,2,1,11,9, , , , , , , , , , , ,1,0,0,1,0,0,1,0,0,0,0,0, ,3, , , ,1,1,1, , ,0,0,0, ,1,1,1,3,11
808465,850,2/9/17,2,1,11,9, , , , , , , , , , , ,0,1,0,1,0,1,0,0,0,0,0,0, ,3, , , ,1,2,0, , ,0,0,0, ,1,1,0,2,11
808605,847,2/8/17,2,1,8,12,0,0,0,1,1,0,0,0,1,0,0, , , , , , , , , , , , ,3, ,0,2,1, , , , ,3,0,1,1,2,0,0,0, ,0
808780,241,2/4/17,2,1,7,12,0,0,0,0,1,1,1,0,0,1,0, , , , , , , , , , , , ,4, ,0,1,2, , , , ,4,0,1,1,3,0,0,0, ,0
809123,1010,2/13/17,2,1,3,12,0,0,0,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,8, ,0,2,4, , , , ,5,0,1,1,4,0,0,0, ,0
809374,80,2/4/17,2,1,3,12,0,0,0,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,8, ,0,2,4, , , , ,5,0,1,1,4,0,0,0, ,0
809630,708,2/5/17,2,1,8,12,0,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,0,2,0, , , , ,5,0,1,0,2,0,0,0, ,0
809653,313,2/4/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,0,1,0,1,0,0,0,0, ,3, , , ,0,2,1, , ,0,0,0, ,0,1,1,2,11
810048,978,2/13/17,2,1,11,6, , , , , , , , , , , ,1,1,0,1,1,1,1,0,0,0,0,0, ,6, , , ,2,3,1, , ,0,0,0, ,1,1,1,3,11
810974,1169,2/14/17,2,1,11,7, , , , , , , , , , , ,1,0,0,1,1,0,1,1,0,0,0,0, ,5, , , ,1,2,2, , ,0,0,0, ,1,1,1,3,11
811566,1120,2/13/17,2,1,11,9, , , , , , , , , , , ,1,0,0,1,0,1,0,0,0,0,0,0, ,3, , , ,1,2,0, , ,0,0,0, ,1,1,0,2,11
820461,841,2/8/17,2,1,7,12,0,0,0,1,1,1,1,0,0,0,0, , , , , , , , , , , , ,4, ,0,2,2, , , , ,3,0,1,1,2,0,0,0, ,0
907392,846,2/8/17,2,1,11,5, , , , , , , , , , , ,1,0,0,1,0,1,1,0,1,1,1,0, ,7, , , ,1,2,3, , ,0,0,0, ,1,1,1,4,11
994042,804,2/6/17,2,1,11,6, , , , , , , , , , , ,1,0,0,1,1,1,1,1,0,0,0,0, ,6, , , ,1,3,2, , ,0,0,0, ,1,1,1,3,11
1024753,754,2/6/17,2,1,8,12,1,0,0,0,1,0,0,0,0,1,0, , , , , , , , , , , , ,3, ,1,1,0, , , , ,4,1,1,0,3,0,0,0, ,0
1112461,672,2/5/17,2,1,11,9, , , , , , , , , , , ,0,0,1,0,1,0,1,0,0,0,0,0, ,3, , , ,1,1,1, , ,0,0,0, ,1,1,1,3,11
1112470,783,2/6/17,2,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,0,0,0,0,0,0,0,0,0
1112478,228,2/4/17,2,1,8,12,0,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,0,2,0, , , , ,5,0,1,0,2,0,0,0, ,0
